Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Datetime
27/5/2007,16:38:00,3.984,0.402,232.49,17.2,37.0,0.0,16.0,2007-05-27 16:38:00
20/11/2007,14:21:00,1.498,0.112,244.94,6.0,0.0,1.0,18.0,2007-11-20 14:21:00
29/9/2008,19:39:00,0.656,0.12,236.08,2.8,0.0,0.0,0.0,2008-09-29 19:39:00
29/8/2008,18:26:00,0.082,0.0,241.8,0.2,0.0,0.0,1.0,2008-08-29 18:26:00
25/7/2008,2:39:00,0.146,0.0,238.04,0.6,0.0,0.0,0.0,2008-07-25 02:39:00
22/6/2008,10:38:00,2.664,0.334,236.02,11.2,38.0,0.0,1.0,2008-06-22 10:38:00
7/10/2008,23:03:00,1.142,0.058,243.34,4.6,0.0,0.0,1.0,2008-10-07 23:03:00
21/7/2008,5:06:00,0.244,0.102,237.91,1.0,0.0,0.0,0.0,2008-07-21 05:06:00
17/8/2007,12:05:00,0.104,0.0,241.4,0.4,0.0,0.0,0.0,2007-08-17 12:05:00
16/9/2007,9:53:00,0.218,0.104,241.02,1.0,0.0,2.0,0.0,2007-09-16 09:53:00
31/12/2006,22:32:00,2.542,0.118,239.22,10.6,0.0,0.0,0.0,2006-12-31 22:32:00
27/8/2008,1:41:00,0.158,0.122,240.72,0.8,0.0,0.0,1.0,2008-08-27 01:41:00
13/8/2007,23:55:00,2.356,0.0,236.17,9.8,0.0,0.0,18.0,2007-08-13 23:55:00
4/8/2008,2:17:00,0.138,0.0,236.97,0.6,0.0,0.0,1.0,2008-08-04 02:17:00
4/1/2007,20:40:00,1.14,0.266,236.71,5.0,0.0,2.0,0.0,2007-01-04 20:40:00
1/11/2008,19:01:00,0.574,0.108,238.25,2.8,0.0,0.0,0.0,2008-11-01 19:01:00
5/1/2007,16:09:00,0.384,0.06,245.33,1.8,0.0,0.0,0.0,2007-01-05 16:09:00
29/5/2007,10:41:00,0.7,0.054,232.24,3.2,0.0,0.0,0.0,2007-05-29 10:41:00
30/1/2008,3:51:00,0.394,0.0,244.78,1.8,0.0,0.0,0.0,2008-01-30 03:51:00
27/10/2007,22:59:00,0.284,0.086,243.82,1.2,0.0,0.0,0.0,2007-10-27 22:59:00
22/12/2006,14:09:00,0.378,0.116,241.4,1.6,0.0,0.0,0.0,2006-12-22 14:09:00
5/7/2008,10:30:00,0.238,0.082,241.43,1.0,0.0,0.0,1.0,2008-07-05 10:30:00
20/1/2008,3:30:00,0.394,0.212,244.65,1.8,0.0,1.0,0.0,2008-01-20 03:30:00
18/6/2007,19:40:00,1.16,0.0,240.1,4.8,0.0,0.0,18.0,2007-06-18 19:40:00
29/12/2006,2:03:00,0.718,0.18,249.09,4.4,0.0,2.0,0.0,2006-12-29 02:03:00
19/3/2008,20:21:00,3.66,0.098,236.9,15.6,0.0,2.0,17.0,2008-03-19 20:21:00
29/2/2008,5:49:00,0.236,0.0,239.89,1.2,0.0,0.0,0.0,2008-02-29 05:49:00
18/10/2008,18:08:00,1.572,0.058,238.6,6.6,0.0,0.0,18.0,2008-10-18 18:08:00
25/10/2008,14:34:00,1.816,0.052,241.52,7.4,0.0,0.0,18.0,2008-10-25 14:34:00
3/9/2007,12:19:00,0.3,0.212,238.02,1.6,0.0,2.0,0.0,2007-09-03 12:19:00
11/8/2007,19:03:00,0.104,0.0,235.91,0.4,0.0,0.0,0.0,2007-08-11 19:03:00
8/1/2008,2:09:00,0.222,0.0,243.73,1.0,0.0,0.0,0.0,2008-01-08 02:09:00
20/8/2007,1:46:00,0.134,0.0,241.4,0.6,0.0,0.0,0.0,2007-08-20 01:46:00
26/1/2007,8:24:00,0.294,0.106,243.42,1.2,0.0,0.0,0.0,2007-01-26 08:24:00
30/1/2008,12:15:00,0.332,0.0,243.28,1.6,0.0,0.0,0.0,2008-01-30 12:15:00
31/1/2007,3:41:00,0.342,0.16,245.41,1.6,0.0,0.0,0.0,2007-01-31 03:41:00
30/9/2008,19:38:00,1.684,0.096,234.56,7.2,0.0,0.0,17.0,2008-09-30 19:38:00
26/5/2008,7:37:00,2.252,0.202,236.23,9.6,0.0,0.0,27.0,2008-05-26 07:37:00
2/6/2008,23:53:00,0.414,0.0,239.41,2.2,0.0,0.0,4.0,2008-06-02 23:53:00
1/11/2008,15:54:00,0.436,0.0,244.78,2.0,0.0,0.0,0.0,2008-11-01 15:54:00
29/8/2007,10:25:00,0.28,0.234,237.63,1.4,0.0,1.0,0.0,2007-08-29 10:25:00
29/10/2007,15:35:00,0.214,0.0,243.24,0.8,0.0,0.0,0.0,2007-10-29 15:35:00
22/2/2008,15:56:00,1.384,0.0,243.6,5.6,0.0,0.0,19.0,2008-02-22 15:56:00
27/4/2008,13:22:00,0.332,0.0,243.61,1.4,0.0,0.0,0.0,2008-04-27 13:22:00
3/3/2007,0:25:00,0.228,0.0,244.31,1.0,0.0,0.0,0.0,2007-03-03 00:25:00
17/10/2007,20:22:00,2.502,0.292,237.82,10.6,0.0,0.0,0.0,2007-10-17 20:22:00
1/10/2008,4:24:00,0.238,0.0,243.0,1.0,0.0,0.0,1.0,2008-10-01 04:24:00
25/3/2007,14:26:00,2.034,0.384,244.97,8.4,1.0,0.0,18.0,2007-03-25 14:26:00
21/2/2007,4:32:00,0.414,0.248,241.84,2.0,0.0,1.0,0.0,2007-02-21 04:32:00
4/4/2008,8:16:00,1.458,0.0,242.92,6.0,1.0,0.0,18.0,2008-04-04 08:16:00
26/9/2007,12:35:00,2.154,0.242,239.71,9.6,0.0,29.0,0.0,2007-09-26 12:35:00
2/9/2008,18:03:00,2.326,0.474,239.07,10.6,27.0,0.0,0.0,2008-09-02 18:03:00
26/5/2008,18:14:00,0.404,0.126,239.59,2.0,0.0,1.0,1.0,2008-05-26 18:14:00
4/3/2008,10:26:00,0.5,0.092,241.81,2.2,0.0,0.0,0.0,2008-03-04 10:26:00
26/4/2008,21:08:00,1.722,0.174,238.31,7.2,0.0,1.0,18.0,2008-04-26 21:08:00
9/10/2008,4:58:00,0.33,0.078,240.77,1.4,0.0,0.0,1.0,2008-10-09 04:58:00
23/6/2008,22:18:00,2.754,0.226,237.45,11.6,1.0,0.0,20.0,2008-06-23 22:18:00
17/6/2008,1:02:00,0.222,0.106,238.69,1.0,0.0,0.0,1.0,2008-06-17 01:02:00
14/10/2008,9:53:00,2.71,0.292,235.31,11.6,0.0,0.0,18.0,2008-10-14 09:53:00
13/9/2007,19:55:00,1.034,0.364,240.98,4.6,0.0,1.0,0.0,2007-09-13 19:55:00
7/8/2007,13:15:00,1.154,0.0,231.7,5.0,0.0,0.0,16.0,2007-08-07 13:15:00
20/6/2007,10:04:00,0.084,0.0,238.06,0.4,0.0,0.0,0.0,2007-06-20 10:04:00
25/7/2008,7:16:00,0.334,0.086,240.25,1.6,0.0,0.0,1.0,2008-07-25 07:16:00
11/12/2008,22:02:00,0.94,0.0,242.41,3.8,0.0,0.0,0.0,2008-12-11 22:02:00
7/2/2007,17:46:00,1.162,0.122,243.94,4.8,0.0,1.0,0.0,2007-02-07 17:46:00
9/11/2007,23:57:00,0.228,0.0,244.85,1.0,0.0,0.0,0.0,2007-11-09 23:57:00
21/4/2007,2:14:00,0.204,0.106,240.04,1.0,0.0,1.0,0.0,2007-04-21 02:14:00
19/11/2007,7:41:00,3.274,0.0,237.34,13.8,0.0,0.0,18.0,2007-11-19 07:41:00
3/3/2007,18:37:00,0.306,0.112,238.27,1.4,0.0,0.0,0.0,2007-03-03 18:37:00
27/10/2008,20:42:00,0.288,0.0,243.17,1.2,0.0,0.0,0.0,2008-10-27 20:42:00
2/1/2007,17:15:00,1.576,0.068,238.55,6.6,0.0,0.0,0.0,2007-01-02 17:15:00
4/6/2008,8:22:00,1.696,0.194,233.38,7.2,0.0,2.0,17.0,2008-06-04 08:22:00
26/12/2006,19:00:00,2.982,0.27,237.86,12.6,0.0,0.0,18.0,2006-12-26 19:00:00
16/11/2007,16:22:00,2.442,0.134,241.41,10.2,0.0,20.0,18.0,2007-11-16 16:22:00
12/10/2007,19:18:00,3.358,0.192,231.05,15.0,0.0,0.0,16.0,2007-10-12 19:18:00
8/8/2007,9:05:00,1.684,0.194,233.24,7.2,0.0,0.0,16.0,2007-08-08 09:05:00
21/10/2008,21:10:00,3.094,0.05,238.67,13.0,0.0,1.0,18.0,2008-10-21 21:10:00
27/5/2008,10:10:00,1.438,0.062,235.04,6.2,0.0,0.0,18.0,2008-05-27 10:10:00
2/6/2007,0:37:00,0.618,0.096,236.29,2.6,0.0,0.0,0.0,2007-06-02 00:37:00
26/3/2008,1:46:00,0.326,0.08,243.67,1.4,0.0,0.0,0.0,2008-03-26 01:46:00
26/4/2008,16:04:00,0.678,0.1,239.67,2.8,0.0,0.0,1.0,2008-04-26 16:04:00
19/8/2007,19:31:00,4.536,0.274,234.94,19.4,0.0,31.0,17.0,2007-08-19 19:31:00
23/8/2007,21:37:00,0.458,0.0,242.74,2.0,0.0,2.0,0.0,2007-08-23 21:37:00
30/6/2007,3:24:00,0.204,0.084,241.31,1.0,0.0,0.0,0.0,2007-06-30 03:24:00
6/10/2007,14:31:00,0.418,0.068,240.37,1.8,1.0,0.0,0.0,2007-10-06 14:31:00
18/3/2008,18:34:00,1.564,0.302,237.06,6.6,0.0,1.0,18.0,2008-03-18 18:34:00
3/9/2008,8:29:00,1.476,0.34,240.93,6.2,0.0,2.0,19.0,2008-09-03 08:29:00
9/4/2008,5:28:00,0.252,0.0,241.51,1.0,0.0,0.0,0.0,2008-04-09 05:28:00
15/6/2007,15:32:00,0.178,0.106,242.29,0.8,0.0,0.0,0.0,2007-06-15 15:32:00
27/10/2008,11:26:00,0.298,0.078,240.74,1.2,0.0,0.0,0.0,2008-10-27 11:26:00
15/4/2007,20:47:00,0.224,0.128,237.91,1.0,0.0,0.0,0.0,2007-04-15 20:47:00
6/8/2007,15:00:00,0.136,0.0,235.18,0.6,0.0,0.0,0.0,2007-08-06 15:00:00
27/10/2007,0:38:00,0.566,0.2,242.22,2.6,0.0,0.0,0.0,2007-10-27 00:38:00
25/2/2008,8:30:00,0.296,0.092,239.46,1.2,0.0,2.0,0.0,2008-02-25 08:30:00
20/9/2007,14:26:00,0.188,0.072,240.14,0.8,0.0,0.0,0.0,2007-09-20 14:26:00
7/6/2008,20:50:00,1.278,0.0,238.05,5.2,0.0,0.0,18.0,2008-06-07 20:50:00
10/7/2007,23:29:00,0.272,0.194,244.66,1.4,0.0,2.0,0.0,2007-07-10 23:29:00
27/7/2007,4:16:00,0.134,0.0,237.66,0.6,0.0,0.0,0.0,2007-07-27 04:16:00
5/12/2008,13:51:00,0.258,0.058,243.23,1.2,0.0,0.0,0.0,2008-12-05 13:51:00
11/3/2008,21:06:00,1.688,0.0,238.58,7.0,0.0,1.0,18.0,2008-03-11 21:06:00
6/6/2008,22:36:00,0.888,0.1,241.55,3.6,0.0,1.0,0.0,2008-06-06 22:36:00
12/5/2008,4:23:00,0.252,0.122,243.0,1.2,0.0,1.0,1.0,2008-05-12 04:23:00
21/5/2008,5:47:00,0.25,0.126,241.47,1.2,0.0,0.0,1.0,2008-05-21 05:47:00
2/4/2008,22:01:00,5.322,0.06,235.35,22.6,37.0,0.0,17.0,2008-04-02 22:01:00
29/10/2007,18:10:00,0.2,0.0,238.19,0.8,0.0,0.0,0.0,2007-10-29 18:10:00
1/2/2007,20:40:00,1.704,0.202,238.66,7.2,0.0,2.0,18.0,2007-02-01 20:40:00
20/2/2007,21:01:00,4.738,0.228,234.55,20.2,1.0,37.0,17.0,2007-02-20 21:01:00
9/10/2008,22:46:00,0.558,0.06,240.43,2.2,0.0,0.0,1.0,2008-10-09 22:46:00
29/2/2008,7:25:00,0.21,0.0,237.79,0.8,0.0,0.0,0.0,2008-02-29 07:25:00
11/5/2007,8:29:00,1.436,0.088,232.56,6.2,0.0,0.0,17.0,2007-05-11 08:29:00
21/7/2007,13:17:00,1.156,0.18,233.03,5.2,0.0,0.0,16.0,2007-07-21 13:17:00
22/1/2008,11:00:00,0.33,0.0,243.43,1.4,0.0,0.0,0.0,2008-01-22 11:00:00
11/8/2008,8:18:00,0.082,0.0,243.51,0.2,0.0,0.0,1.0,2008-08-11 08:18:00
24/5/2007,22:18:00,1.602,0.066,234.89,6.8,0.0,1.0,0.0,2007-05-24 22:18:00
9/10/2008,12:07:00,1.738,0.07,237.72,7.4,0.0,0.0,18.0,2008-10-09 12:07:00
19/11/2008,20:27:00,2.854,0.054,236.8,12.6,7.0,0.0,18.0,2008-11-19 20:27:00
15/4/2007,1:27:00,0.314,0.114,239.96,1.4,0.0,0.0,0.0,2007-04-15 01:27:00
20/2/2008,19:18:00,2.9,0.046,236.89,12.2,0.0,1.0,0.0,2008-02-20 19:18:00
17/4/2008,17:52:00,0.444,0.236,244.55,2.0,0.0,0.0,1.0,2008-04-17 17:52:00
23/6/2007,22:12:00,0.28,0.212,240.29,1.4,0.0,1.0,0.0,2007-06-23 22:12:00
16/4/2008,10:55:00,0.492,0.094,241.66,2.2,0.0,2.0,1.0,2008-04-16 10:55:00
11/4/2008,22:23:00,2.236,0.05,240.22,9.4,0.0,0.0,0.0,2008-04-11 22:23:00
15/3/2007,12:11:00,0.364,0.094,239.54,1.6,0.0,0.0,0.0,2007-03-15 12:11:00
2/6/2007,18:54:00,1.586,0.222,232.62,6.8,1.0,0.0,16.0,2007-06-02 18:54:00
17/5/2007,6:53:00,0.222,0.0,237.74,1.0,0.0,0.0,0.0,2007-05-17 06:53:00
4/3/2008,4:44:00,0.508,0.0,241.96,2.0,0.0,0.0,0.0,2008-03-04 04:44:00
22/6/2008,4:06:00,0.328,0.234,239.22,1.6,0.0,2.0,0.0,2008-06-22 04:06:00
22/9/2007,23:40:00,0.286,0.226,243.1,1.4,0.0,1.0,0.0,2007-09-22 23:40:00
2/2/2007,12:40:00,0.83,0.088,238.85,3.4,0.0,0.0,0.0,2007-02-02 12:40:00
13/11/2007,5:49:00,0.228,0.0,242.52,1.0,0.0,0.0,0.0,2007-11-13 05:49:00
26/6/2007,12:38:00,0.304,0.242,240.88,1.6,0.0,2.0,0.0,2007-06-26 12:38:00
11/3/2007,7:02:00,2.452,0.08,241.81,10.0,0.0,0.0,0.0,2007-03-11 07:02:00
13/1/2007,5:37:00,0.216,0.0,243.85,1.0,0.0,0.0,0.0,2007-01-13 05:37:00
22/5/2008,19:36:00,1.638,0.266,238.58,6.8,0.0,0.0,18.0,2008-05-22 19:36:00
7/1/2008,6:52:00,1.766,0.064,240.7,7.4,0.0,0.0,0.0,2008-01-07 06:52:00
27/6/2008,6:08:00,0.136,0.0,239.85,0.6,0.0,0.0,1.0,2008-06-27 06:08:00
23/3/2008,22:03:00,1.596,0.128,237.56,6.6,0.0,3.0,0.0,2008-03-23 22:03:00
27/9/2008,3:06:00,0.298,0.132,240.37,1.6,0.0,0.0,1.0,2008-09-27 03:06:00
21/5/2008,6:42:00,4.092,0.0,239.08,17.2,0.0,0.0,0.0,2008-05-21 06:42:00
10/2/2007,5:50:00,0.256,0.0,240.84,1.2,0.0,0.0,0.0,2007-02-10 05:50:00
10/4/2008,9:45:00,1.322,0.0,240.83,5.4,0.0,0.0,18.0,2008-04-10 09:45:00
22/1/2008,8:44:00,3.544,0.062,234.89,15.0,36.0,0.0,17.0,2008-01-22 08:44:00
2/1/2008,2:48:00,0.292,0.0,246.47,1.2,0.0,0.0,0.0,2008-01-02 02:48:00
18/12/2006,5:59:00,0.208,0.0,246.45,0.8,0.0,0.0,0.0,2006-12-18 05:59:00
23/12/2007,12:18:00,0.53,0.098,242.59,2.2,0.0,2.0,0.0,2007-12-23 12:18:00
1/5/2007,23:17:00,1.848,0.3,236.63,7.8,0.0,2.0,17.0,2007-05-01 23:17:00
17/1/2008,20:04:00,2.27,0.08,237.85,9.6,0.0,0.0,17.0,2008-01-17 20:04:00
25/12/2007,21:28:00,2.636,0.266,240.37,11.0,0.0,1.0,0.0,2007-12-25 21:28:00
3/4/2007,3:00:00,0.292,0.106,243.77,1.2,0.0,1.0,0.0,2007-04-03 03:00:00
31/8/2007,22:22:00,0.602,0.138,236.54,2.6,0.0,1.0,0.0,2007-08-31 22:22:00
17/2/2007,17:27:00,0.434,0.218,239.53,2.0,0.0,1.0,0.0,2007-02-17 17:27:00
1/6/2007,1:34:00,0.206,0.05,235.55,0.8,0.0,0.0,0.0,2007-06-01 01:34:00
23/5/2008,6:22:00,1.394,0.086,238.35,5.8,0.0,0.0,18.0,2008-05-23 06:22:00
31/8/2007,12:24:00,0.106,0.0,239.19,0.4,0.0,0.0,0.0,2007-08-31 12:24:00
9/11/2008,22:28:00,1.79,0.062,238.59,7.4,0.0,0.0,17.0,2008-11-09 22:28:00
29/5/2008,18:46:00,0.168,0.0,240.52,0.8,0.0,0.0,1.0,2008-05-29 18:46:00
31/1/2008,8:06:00,1.694,0.058,237.52,7.2,0.0,0.0,17.0,2008-01-31 08:06:00
7/11/2008,5:03:00,1.33,0.072,240.65,5.4,0.0,0.0,18.0,2008-11-07 05:03:00
17/9/2007,2:33:00,0.138,0.0,243.29,0.6,0.0,0.0,0.0,2007-09-17 02:33:00
4/7/2008,2:43:00,0.248,0.126,240.13,1.2,0.0,0.0,0.0,2008-07-04 02:43:00
7/8/2008,23:02:00,0.152,0.122,240.58,0.8,0.0,0.0,1.0,2008-08-07 23:02:00
2/4/2008,2:37:00,0.302,0.112,243.31,1.2,0.0,1.0,0.0,2008-04-02 02:37:00
25/4/2008,7:06:00,1.674,0.106,239.92,7.0,0.0,0.0,19.0,2008-04-25 07:06:00
25/2/2007,3:00:00,0.314,0.12,240.26,1.4,0.0,0.0,0.0,2007-02-25 03:00:00
19/7/2008,2:13:00,0.158,0.0,240.77,0.6,0.0,0.0,1.0,2008-07-19 02:13:00
19/5/2007,2:01:00,0.222,0.0,235.8,1.0,0.0,0.0,0.0,2007-05-19 02:01:00
19/4/2007,16:50:00,0.13,0.0,241.61,0.6,0.0,0.0,0.0,2007-04-19 16:50:00
28/10/2008,9:59:00,0.31,0.082,242.17,1.2,0.0,0.0,0.0,2008-10-28 09:59:00
10/10/2007,5:12:00,0.316,0.096,242.51,1.4,0.0,0.0,0.0,2007-10-10 05:12:00
26/8/2008,20:15:00,0.178,0.148,239.47,0.8,0.0,0.0,1.0,2008-08-26 20:15:00
22/6/2008,3:11:00,0.136,0.0,238.91,0.6,0.0,0.0,0.0,2008-06-22 03:11:00
10/3/2008,14:44:00,0.318,0.114,244.81,1.4,0.0,0.0,0.0,2008-03-10 14:44:00
8/2/2008,16:48:00,0.402,0.0,242.33,1.8,0.0,0.0,0.0,2008-02-08 16:48:00
24/5/2007,22:37:00,3.132,0.13,236.46,13.2,0.0,35.0,0.0,2007-05-24 22:37:00
13/8/2008,23:35:00,0.08,0.0,240.43,0.2,0.0,0.0,1.0,2008-08-13 23:35:00
27/6/2008,15:38:00,2.676,0.184,236.14,11.2,37.0,1.0,1.0,2008-06-27 15:38:00
24/11/2007,18:44:00,1.462,0.206,239.29,6.0,0.0,1.0,18.0,2007-11-24 18:44:00
25/11/2007,17:01:00,0.298,0.068,239.19,1.2,0.0,0.0,0.0,2007-11-25 17:01:00
3/1/2008,21:45:00,2.644,0.116,238.39,11.0,38.0,0.0,0.0,2008-01-03 21:45:00
31/3/2007,12:27:00,1.588,0.16,239.16,6.6,0.0,0.0,18.0,2007-03-31 12:27:00
26/12/2006,6:39:00,2.328,0.0,242.97,9.6,0.0,0.0,0.0,2006-12-26 06:39:00
27/11/2007,5:18:00,0.224,0.0,243.8,1.0,0.0,0.0,0.0,2007-11-27 05:18:00
28/10/2007,20:11:00,0.306,0.094,238.45,1.2,0.0,0.0,0.0,2007-10-28 20:11:00
21/2/2008,4:07:00,0.326,0.118,244.5,1.4,0.0,0.0,0.0,2008-02-21 04:07:00
5/8/2008,1:08:00,0.268,0.094,238.86,1.2,0.0,0.0,1.0,2008-08-05 01:08:00
24/12/2007,2:53:00,0.338,0.138,248.39,1.4,0.0,2.0,0.0,2007-12-24 02:53:00
23/4/2008,17:23:00,3.372,0.358,237.86,14.4,0.0,1.0,1.0,2008-04-23 17:23:00
17/2/2008,21:27:00,3.018,0.114,237.24,12.8,0.0,0.0,0.0,2008-02-17 21:27:00
11/5/2007,20:10:00,0.19,0.09,236.88,0.8,0.0,0.0,0.0,2007-05-11 20:10:00
17/8/2007,18:27:00,0.104,0.0,242.12,0.4,0.0,0.0,0.0,2007-08-17 18:27:00
31/7/2008,8:14:00,1.382,0.22,240.01,5.8,0.0,2.0,18.0,2008-07-31 08:14:00
20/7/2007,10:17:00,1.308,0.146,231.43,5.6,0.0,0.0,17.0,2007-07-20 10:17:00
9/4/2007,19:30:00,2.508,0.056,237.93,10.4,0.0,0.0,0.0,2007-04-09 19:30:00
18/9/2008,20:01:00,4.032,0.558,234.89,17.2,38.0,1.0,1.0,2008-09-18 20:01:00
3/3/2008,7:02:00,0.504,0.0,240.25,2.0,0.0,0.0,0.0,2008-03-03 07:02:00
13/9/2007,0:17:00,0.112,0.0,241.35,0.6,0.0,0.0,0.0,2007-09-13 00:17:00
2/4/2007,4:47:00,0.332,0.128,243.94,1.4,0.0,1.0,0.0,2007-04-02 04:47:00
4/12/2008,22:33:00,1.056,0.112,244.68,4.6,0.0,1.0,0.0,2008-12-04 22:33:00
25/7/2008,15:02:00,0.146,0.0,238.87,0.6,0.0,0.0,0.0,2008-07-25 15:02:00
25/8/2008,13:10:00,0.08,0.0,240.14,0.2,0.0,0.0,1.0,2008-08-25 13:10:00
27/6/2008,15:56:00,0.544,0.214,239.9,2.8,0.0,0.0,0.0,2008-06-27 15:56:00
13/8/2008,12:21:00,0.244,0.24,239.78,1.4,0.0,1.0,0.0,2008-08-13 12:21:00
1/9/2007,7:33:00,0.138,0.0,240.68,0.6,0.0,0.0,0.0,2007-09-01 07:33:00
9/7/2008,2:18:00,0.608,0.098,241.31,2.8,0.0,0.0,7.0,2008-07-09 02:18:00
26/8/2007,17:56:00,0.308,0.18,238.98,1.4,0.0,2.0,0.0,2007-08-26 17:56:00
31/1/2008,23:01:00,4.098,0.342,238.91,17.2,0.0,2.0,17.0,2008-01-31 23:01:00
7/7/2007,2:31:00,0.224,0.106,239.81,1.0,0.0,0.0,0.0,2007-07-07 02:31:00
18/11/2007,12:52:00,1.648,0.052,244.17,6.6,0.0,0.0,18.0,2007-11-18 12:52:00
7/2/2007,21:19:00,5.908,0.058,231.29,25.4,0.0,0.0,17.0,2007-02-07 21:19:00
9/2/2008,20:53:00,3.856,0.244,237.01,16.2,0.0,38.0,0.0,2008-02-09 20:53:00
21/6/2007,11:24:00,0.182,0.052,238.33,1.0,0.0,0.0,0.0,2007-06-21 11:24:00
15/7/2008,4:58:00,0.152,0.0,238.11,0.6,0.0,0.0,1.0,2008-07-15 04:58:00
18/11/2008,4:48:00,1.34,0.068,240.03,5.6,0.0,0.0,18.0,2008-11-18 04:48:00
28/4/2008,7:03:00,0.414,0.206,238.79,1.8,0.0,0.0,1.0,2008-04-28 07:03:00
4/9/2008,19:47:00,2.622,0.222,234.05,11.8,32.0,0.0,1.0,2008-09-04 19:47:00
26/5/2008,9:00:00,1.498,0.132,240.09,6.2,0.0,0.0,18.0,2008-05-26 09:00:00
8/4/2007,23:00:00,0.322,0.126,242.23,1.4,0.0,0.0,0.0,2007-04-08 23:00:00
21/10/2008,21:41:00,1.768,0.072,237.95,7.6,0.0,0.0,0.0,2008-10-21 21:41:00
29/5/2008,1:44:00,0.314,0.15,241.77,1.4,0.0,0.0,0.0,2008-05-29 01:44:00
3/4/2007,22:19:00,3.202,0.342,238.16,13.4,1.0,1.0,17.0,2007-04-03 22:19:00
25/2/2007,7:40:00,0.216,0.0,240.89,0.8,0.0,0.0,0.0,2007-02-25 07:40:00
30/12/2007,1:36:00,0.522,0.074,245.07,2.2,0.0,0.0,0.0,2007-12-30 01:36:00
26/7/2008,17:11:00,1.216,0.0,240.62,5.0,0.0,0.0,19.0,2008-07-26 17:11:00
12/3/2007,15:07:00,1.11,0.046,240.38,4.8,0.0,0.0,0.0,2007-03-12 15:07:00
19/7/2008,17:57:00,0.228,0.078,239.08,1.0,0.0,0.0,1.0,2008-07-19 17:57:00
21/1/2007,13:12:00,1.602,0.258,238.89,6.8,0.0,1.0,17.0,2007-01-21 13:12:00
13/8/2008,8:28:00,0.082,0.0,242.02,0.2,0.0,0.0,1.0,2008-08-13 08:28:00
24/4/2007,4:27:00,0.3,0.09,237.04,1.4,0.0,0.0,0.0,2007-04-24 04:27:00
15/4/2008,22:44:00,2.484,0.0,239.7,10.4,0.0,0.0,19.0,2008-04-15 22:44:00
15/4/2008,19:59:00,1.08,0.602,241.01,5.0,0.0,1.0,1.0,2008-04-15 19:59:00
11/11/2008,1:28:00,1.39,0.0,237.84,5.8,0.0,0.0,17.0,2008-11-11 01:28:00
12/5/2007,17:33:00,1.342,0.206,235.13,5.6,0.0,0.0,17.0,2007-05-12 17:33:00
16/9/2007,9:50:00,0.22,0.102,240.43,1.0,0.0,1.0,0.0,2007-09-16 09:50:00
16/5/2007,23:10:00,0.39,0.208,238.58,1.8,0.0,0.0,0.0,2007-05-16 23:10:00
29/8/2008,14:00:00,0.176,0.152,240.91,0.8,0.0,0.0,1.0,2008-08-29 14:00:00
13/1/2008,22:33:00,0.55,0.25,243.0,2.4,0.0,2.0,0.0,2008-01-13 22:33:00
10/3/2008,5:51:00,0.448,0.22,243.2,2.0,0.0,0.0,0.0,2008-03-10 05:51:00
17/2/2007,16:29:00,0.564,0.33,241.65,2.6,0.0,1.0,0.0,2007-02-17 16:29:00
22/10/2007,5:29:00,0.328,0.106,242.86,1.4,0.0,0.0,0.0,2007-10-22 05:29:00
15/6/2007,8:57:00,1.852,0.406,239.84,8.2,0.0,27.0,0.0,2007-06-15 08:57:00
14/1/2008,2:32:00,0.322,0.098,244.79,1.4,0.0,0.0,0.0,2008-01-14 02:32:00
10/12/2008,22:19:00,0.548,0.0,245.67,2.2,0.0,0.0,0.0,2008-12-10 22:19:00
13/11/2007,2:03:00,0.246,0.0,242.24,1.0,0.0,0.0,0.0,2007-11-13 02:03:00
22/4/2007,6:38:00,2.23,0.0,241.48,9.2,0.0,0.0,0.0,2007-04-22 06:38:00
28/9/2008,19:45:00,1.086,0.336,239.02,4.6,0.0,0.0,1.0,2008-09-28 19:45:00
20/1/2007,4:52:00,0.308,0.148,242.54,1.4,0.0,1.0,0.0,2007-01-20 04:52:00
3/1/2008,4:12:00,0.296,0.0,248.76,1.2,0.0,0.0,0.0,2008-01-03 04:12:00
5/4/2008,14:23:00,1.668,0.0,242.0,7.0,1.0,0.0,19.0,2008-04-05 14:23:00
3/8/2008,20:18:00,0.384,0.326,234.63,2.0,0.0,1.0,1.0,2008-08-03 20:18:00
14/4/2008,9:03:00,1.406,0.0,239.92,5.8,0.0,0.0,18.0,2008-04-14 09:03:00
15/6/2008,19:02:00,3.474,0.28,237.71,14.6,0.0,37.0,0.0,2008-06-15 19:02:00
20/3/2008,2:05:00,0.294,0.084,242.99,1.2,0.0,1.0,0.0,2008-03-20 02:05:00
10/11/2007,22:26:00,3.194,0.37,237.04,13.4,0.0,2.0,17.0,2007-11-10 22:26:00
27/10/2008,1:06:00,0.358,0.176,243.28,1.6,0.0,1.0,0.0,2008-10-27 01:06:00
2/1/2008,14:02:00,1.452,0.106,241.64,6.0,0.0,0.0,18.0,2008-01-02 14:02:00
6/5/2007,17:42:00,0.578,0.072,236.26,2.4,0.0,0.0,0.0,2007-05-06 17:42:00
25/1/2008,20:05:00,1.656,0.048,236.73,7.0,0.0,0.0,0.0,2008-01-25 20:05:00
1/2/2008,12:14:00,0.472,0.048,239.49,2.2,0.0,0.0,0.0,2008-02-01 12:14:00
